indicator_abbr,indicator_name_x,setting,iso3,year,source,dimension,subgroup_order,subgroup,age_standardized,estimate,ci_lb,ci_ub,se,survey_population,note,indicator_scale,ordered_dimension,reference_subgroup,source_link,date_downloaded,countryprofile,Category,Short name,indicator_name_y,Sex,Age range,life-course stage,socio-eco
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 16-24, sex: female",1,INCOME_Q1_LOWEST,,0.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 16-24, sex: female",2,INCOME_Q2_SECOND_LOWEST,,0.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 16-24, sex: female",3,INCOME_Q3_MIDDLE,,1.5,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 16-24, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,0.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 16-24, sex: female",5,INCOME_Q5_HIGHEST,,0.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 16-24, sex: male",1,INCOME_Q1_LOWEST,,0.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 16-24, sex: male",2,INCOME_Q2_SECOND_LOWEST,,0.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 16-24, sex: male",3,INCOME_Q3_MIDDLE,,0.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 16-24, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,0.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 16-24, sex: male",5,INCOME_Q5_HIGHEST,,0.3,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 65+, sex: female",1,INCOME_Q1_LOWEST,,15.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 65+, sex: female",2,INCOME_Q2_SECOND_LOWEST,,9.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 65+, sex: female",3,INCOME_Q3_MIDDLE,,7.1,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 65+, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,3.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 65+, sex: female",5,INCOME_Q5_HIGHEST,,3.1,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 65+, sex: male",1,INCOME_Q1_LOWEST,,8.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 65+, sex: male",2,INCOME_Q2_SECOND_LOWEST,,6.6,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 65+, sex: male",3,INCOME_Q3_MIDDLE,,5.5,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 65+, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,2.1,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Romania,ROU,2024,EUSILC,"By income quintile, age: 65+, sex: male",5,INCOME_Q5_HIGHEST,,1.8,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 16-24, sex: female",1,INCOME_Q1_LOWEST,,1.9,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 16-24, sex: female",2,INCOME_Q2_SECOND_LOWEST,,3.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 16-24, sex: female",3,INCOME_Q3_MIDDLE,,0.5,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 16-24, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,2.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 16-24, sex: female",5,INCOME_Q5_HIGHEST,,0.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 16-24, sex: male",1,INCOME_Q1_LOWEST,,3.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 16-24, sex: male",2,INCOME_Q2_SECOND_LOWEST,,1.4,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 16-24, sex: male",3,INCOME_Q3_MIDDLE,,3.8,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 16-24, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,1.8,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 16-24, sex: male",5,INCOME_Q5_HIGHEST,,2.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 65+, sex: female",1,INCOME_Q1_LOWEST,,22.3,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 65+, sex: female",2,INCOME_Q2_SECOND_LOWEST,,20.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 65+, sex: female",3,INCOME_Q3_MIDDLE,,16.6,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 65+, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,12.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 65+, sex: female",5,INCOME_Q5_HIGHEST,,14.8,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 65+, sex: male",1,INCOME_Q1_LOWEST,,23.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 65+, sex: male",2,INCOME_Q2_SECOND_LOWEST,,16.3,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 65+, sex: male",3,INCOME_Q3_MIDDLE,,14.4,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 65+, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,9.8,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Serbia,SRB,2024,EUSILC,"By income quintile, age: 65+, sex: male",5,INCOME_Q5_HIGHEST,,10.3,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 16-24, sex: female",1,INCOME_Q1_LOWEST,,0.5,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 16-24, sex: female",2,INCOME_Q2_SECOND_LOWEST,,0.8,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 16-24, sex: female",3,INCOME_Q3_MIDDLE,,3.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 16-24, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,0.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 16-24, sex: female",5,INCOME_Q5_HIGHEST,,0.9,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 16-24, sex: male",1,INCOME_Q1_LOWEST,,0.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 16-24, sex: male",2,INCOME_Q2_SECOND_LOWEST,,0.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 16-24, sex: male",3,INCOME_Q3_MIDDLE,,1.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 16-24, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,0.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 16-24, sex: male",5,INCOME_Q5_HIGHEST,,3.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 65+, sex: female",1,INCOME_Q1_LOWEST,,2.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 65+, sex: female",2,INCOME_Q2_SECOND_LOWEST,,5.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 65+, sex: female",3,INCOME_Q3_MIDDLE,,3.4,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 65+, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,3.3,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 65+, sex: female",5,INCOME_Q5_HIGHEST,,1.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 65+, sex: male",1,INCOME_Q1_LOWEST,,1.5,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 65+, sex: male",2,INCOME_Q2_SECOND_LOWEST,,5.8,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 65+, sex: male",3,INCOME_Q3_MIDDLE,,2.6,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 65+, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,2.6,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovakia,SVK,2024,EUSILC,"By income quintile, age: 65+, sex: male",5,INCOME_Q5_HIGHEST,,3.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 16-24, sex: female",1,INCOME_Q1_LOWEST,,5.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 16-24, sex: female",2,INCOME_Q2_SECOND_LOWEST,,1.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 16-24, sex: female",3,INCOME_Q3_MIDDLE,,5.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 16-24, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,5.6,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 16-24, sex: female",5,INCOME_Q5_HIGHEST,,3.4,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 16-24, sex: male",1,INCOME_Q1_LOWEST,,1.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 16-24, sex: male",2,INCOME_Q2_SECOND_LOWEST,,0.8,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 16-24, sex: male",3,INCOME_Q3_MIDDLE,,1.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 16-24, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,9.0,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 16-24, sex: male",5,INCOME_Q5_HIGHEST,,1.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,male,16-24,Young adults,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 65+, sex: female",1,INCOME_Q1_LOWEST,,3.8,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 65+, sex: female",2,INCOME_Q2_SECOND_LOWEST,,3.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 65+, sex: female",3,INCOME_Q3_MIDDLE,,5.7,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
s1_088,Percentage of people reporting unmet needs for health care,Slovenia,SVN,2024,EUSILC,"By income quintile, age: 65+, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,6.2,,,,,,100,1,0,https://ec.europa.eu/eurostat/data/database,19/07/2025,1.0,Health services / Access to health care,Self-reported unmet needs for health care,Percentage of people reporting unmet needs for health care,female,65+,Elderly,By income quintile
